framework,family,class,parameter_name,value_default,value_type,description
tpot,classification,Ridge,tol,0.0001,float,"The precision of the solution (`coef_`) is determined by `tol` which
specifies a different convergence criterion for each solver:

- 'svd': `tol` has no impact.

- 'cholesky': `tol` has no impact.

- 'sparse_cg': norm of residuals smaller than `tol`.

- 'lsqr': `tol` is set as atol and btol of scipy.sparse.linalg.lsqr,
  which control the norm of the residual vector in terms of the norms of
  matrix and coefficients.

- 'sag' and 'saga': relative change of coef smaller than `tol`.

- 'lbfgs': maximum of the absolute (projected) gradient=max|residuals|
  smaller than `tol`.

.. versionchanged:: 1.2
   Default value changed from 1e-3 to 1e-4 for consistency with other linear
   models."
tpot,classification,Ridge,solver,auto,str,"Solver to use in the computational routines:

- 'auto' chooses the solver automatically based on the type of data.

- 'svd' uses a Singular Value Decomposition of X to compute the Ridge
  coefficients. It is the most stable solver, in particular more stable
  for singular matrices than 'cholesky' at the cost of being slower.

- 'cholesky' uses the standard scipy.linalg.solve function to
  obtain a closed-form solution.

- 'sparse_cg' uses the conjugate gradient solver as found in
  scipy.sparse.linalg.cg. As an iterative algorithm, this solver is
  more appropriate than 'cholesky' for large-scale data
  (possibility to set `tol` and `max_iter`).

- 'lsqr' uses the dedicated regularized least-squares routine
  scipy.sparse.linalg.lsqr. It is the fastest and uses an iterative
  procedure.

- 'sag' uses a Stochastic Average Gradient descent, and 'saga' uses
  its improved, unbiased version named SAGA. Both methods also use an
  iterative procedure, and are often faster than other solvers when
  both n_samples and n_features are large. Note that 'sag' and
  'saga' fast convergence is only guaranteed on features with
  approximately the same scale. You can preprocess the data with a
  scaler from sklearn.preprocessing.

- 'lbfgs' uses L-BFGS-B algorithm implemented in
  `scipy.optimize.minimize`. It can be used only when `positive`
  is True.

All solvers except 'svd' support both dense and sparse data. However, only
'lsqr', 'sag', 'sparse_cg', and 'lbfgs' support sparse input when
`fit_intercept` is True.

.. versionadded:: 0.17
   Stochastic Average Gradient descent solver.
.. versionadded:: 0.19
   SAGA solver."
tpot,classification,Ridge,positive,False,bool,"When set to ``True``, forces the coefficients to be positive.
Only 'lbfgs' solver is supported in this case."
tpot,classification,Ridge,random_state,None,NoneType,"Used when ``solver`` == 'sag' or 'saga' to shuffle the data.
See :term:`Glossary <random_state>` for details.

.. versionadded:: 0.17
   `random_state` to support Stochastic Average Gradient."
tpot,regression,SGDRegressor,max_iter,1000,int,"The maximum number of passes over the training data (aka epochs).
It only impacts the behavior in the ``fit`` method, and not the
:meth:`partial_fit` method.

.. versionadded:: 0.19"
tpot,regression,SGDRegressor,tol,0.001,float,"The stopping criterion. If it is not None, training will stop
when (loss > best_loss - tol) for ``n_iter_no_change`` consecutive
epochs.
Convergence is checked against the training loss or the
validation loss depending on the `early_stopping` parameter.

.. versionadded:: 0.19"
tpot,regression,SGDRegressor,shuffle,True,bool,Whether or not the training data should be shuffled after each epoch.
tpot,regression,SGDRegressor,verbose,0,int,The verbosity level.
tpot,regression,SGDRegressor,epsilon,0.1,float,"Epsilon in the epsilon-insensitive loss functions; only if `loss` is
'huber', 'epsilon_insensitive', or 'squared_epsilon_insensitive'.
For 'huber', determines the threshold at which it becomes less
important to get the prediction exactly right.
For epsilon-insensitive, any differences between the current prediction
and the correct label are ignored if they are less than this threshold."
tpot,regression,SGDRegressor,random_state,None,NoneType,"Used for shuffling the data, when ``shuffle`` is set to ``True``.
Pass an int for reproducible output across multiple function calls.
See :term:`Glossary <random_state>`."
tpot,regression,SGDRegressor,early_stopping,False,bool,"Whether to use early stopping to terminate training when validation
score is not improving. If set to True, it will automatically set aside
a fraction of training data as validation and terminate
training when validation score returned by the `score` method is not
improving by at least `tol` for `n_iter_no_change` consecutive
epochs.

.. versionadded:: 0.20
    Added 'early_stopping' option"
tpot,regression,SGDRegressor,validation_fraction,0.1,float,"The proportion of training data to set aside as validation set for
early stopping. Must be between 0 and 1.
Only used if `early_stopping` is True.

.. versionadded:: 0.20
    Added 'validation_fraction' option"
tpot,regression,SGDRegressor,n_iter_no_change,5,int,"Number of iterations with no improvement to wait before stopping
fitting.
Convergence is checked against the training loss or the
validation loss depending on the `early_stopping` parameter.

.. versionadded:: 0.20
    Added 'n_iter_no_change' option"
tpot,regression,SGDRegressor,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
See :term:`the Glossary <warm_start>`.

Repeatedly calling fit or partial_fit when warm_start is True can
result in a different solution than when calling fit a single time
because of the way the data is shuffled.
If a dynamic learning rate is used, the learning rate is adapted
depending on the number of samples already seen. Calling ``fit`` resets
this counter, while ``partial_fit``  will result in increasing the
existing counter."
tpot,regression,SGDRegressor,average,False,bool,"When set to True, computes the averaged SGD weights across all
updates and stores the result in the ``coef_`` attribute. If set to
an int greater than 1, averaging will begin once the total number of
samples seen reaches `average`. So ``average=10`` will begin
averaging after seeing 10 samples."
tpot,classification,SVR,kernel,rbf,str,"Specifies the kernel type to be used in the algorithm.
If none is given, 'rbf' will be used. If a callable is given it is
used to precompute the kernel matrix."
tpot,classification,SVR,degree,3,int,"Degree of the polynomial kernel function ('poly').
Must be non-negative. Ignored by all other kernels."
tpot,classification,SVR,gamma,scale,str,"Kernel coefficient for 'rbf', 'poly' and 'sigmoid'.

- if ``gamma='scale'`` (default) is passed then it uses
  1 / (n_features * X.var()) as value of gamma,
- if 'auto', uses 1 / n_features
- if float, must be non-negative.

.. versionchanged:: 0.22
   The default value of ``gamma`` changed from 'auto' to 'scale'."
tpot,classification,SVR,coef0,0.0,float,"Independent term in kernel function.
It is only significant in 'poly' and 'sigmoid'."
tpot,classification,SVR,tol,0.001,float,Tolerance for stopping criterion.
tpot,classification,SVR,C,1.0,float,"Regularization parameter. The strength of the regularization is
inversely proportional to C. Must be strictly positive.
The penalty is a squared l2 penalty."
tpot,classification,SVR,epsilon,0.1,float,"Epsilon in the epsilon-SVR model. It specifies the epsilon-tube
within which no penalty is associated in the training loss function
with points predicted within a distance epsilon from the actual
value. Must be non-negative."
tpot,classification,SVR,shrinking,True,bool,"Whether to use the shrinking heuristic.
See the :ref:`User Guide <shrinking_svm>`."
tpot,classification,SVR,cache_size,200,int,Specify the size of the kernel cache (in MB).
tpot,classification,SVR,verbose,False,bool,"Enable verbose output. Note that this setting takes advantage of a
per-process runtime setting in libsvm that, if enabled, may not work
properly in a multithreaded context."
tpot,classification,SVR,max_iter,-1,int,"Hard limit on iterations within solver, or -1 for no limit."
tpot,classification,TheilSenRegressor,fit_intercept,True,bool,"Whether to calculate the intercept for this model. If set
to false, no intercept will be used in calculations."
tpot,classification,TheilSenRegressor,copy_X,True,bool,"If True, X will be copied; else, it may be overwritten."
tpot,classification,TheilSenRegressor,max_subpopulation,10000.0,float,"Instead of computing with a set of cardinality 'n choose k', where n is
the number of samples and k is the number of subsamples (at least
number of features), consider only a stochastic subpopulation of a
given maximal size if 'n choose k' is larger than max_subpopulation.
For other than small problem sizes this parameter will determine
memory usage and runtime if n_subsamples is not changed. Note that the
data type should be int but floats such as 1e4 can be accepted too."
tpot,classification,TheilSenRegressor,n_subsamples,None,NoneType,"Number of samples to calculate the parameters. This is at least the
number of features (plus 1 if fit_intercept=True) and the number of
samples as a maximum. A lower number leads to a higher breakdown
point and a low efficiency while a high number leads to a low
breakdown point and a high efficiency. If None, take the
minimum number of subsamples leading to maximal robustness.
If n_subsamples is set to n_samples, Theil-Sen is identical to least
squares."
