framework,family,class,parameter_name,value_default,value_type,description
h2o,word2vec,H2OWord2vecEstimator,word_model,SkipGram,"Categorical(['SkipGram', 'CBOW'])",The word model to use (SkipGram or CBOW)
h2o,word2vec,H2OWord2vecEstimator,norm_model,HSM,Categorical(['HSM']),Use Hierarchical Softmax
h2o,word2vec,H2OWord2vecEstimator,vec_size,100,int,Set size of word vectors
h2o,word2vec,H2OWord2vecEstimator,window_size,5,int,Set max skip length between words
h2o,word2vec,H2OWord2vecEstimator,sent_sample_rate,0.001,float,"Set threshold for occurrence of words. Those that appear with higher frequency in the training data 		will be randomly down-sampled; useful range is (0, 1e-5)"
h2o,word2vec,H2OWord2vecEstimator,init_learning_rate,0.025,float,Set the starting learning rate
h2o,word2vec,H2OWord2vecEstimator,epochs,5,int,Number of training iterations to run
h2o,word2vec,H2OWord2vecEstimator,pre_trained,None,key<frame>,Id of a data frame that contains a pre-trained (external) word2vec model
h2o,word2vec,H2OWord2vecEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,word2vec,H2OWord2vecEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,xgboost,H2OXGBoostEstimator,model_id,None,key<model>,Destination id for this model; auto-generated if not specified.
h2o,xgboost,H2OXGBoostEstimator,training_frame,None,key<frame>,Id of the training data frame.
h2o,xgboost,H2OXGBoostEstimator,validation_frame,None,key<frame>,Id of the validation data frame.
h2o,xgboost,H2OXGBoostEstimator,nfolds,0,int,Number of folds for K-fold cross-validation (0 to disable or >= 2).
h2o,xgboost,H2OXGBoostEstimator,keep_cross_validation_models,True,bool,Whether to keep the cross-validation models.
h2o,xgboost,H2OXGBoostEstimator,keep_cross_validation_predictions,False,bool,Whether to keep the predictions of the cross-validation models.
h2o,xgboost,H2OXGBoostEstimator,keep_cross_validation_fold_assignment,False,bool,Whether to keep the cross-validation fold assignment.
h2o,xgboost,H2OXGBoostEstimator,score_each_iteration,False,bool,Whether to score during each iteration of model training.
h2o,xgboost,H2OXGBoostEstimator,fold_assignment,AUTO,"Categorical(['AUTO', 'Random', 'Modulo', 'Stratified'])","Cross-validation fold assignment scheme, if fold_column is not specified. The 'Stratified' option will stratify the folds based on the response variable, for classification problems."
h2o,xgboost,H2OXGBoostEstimator,fold_column,None,vecspecifier,Column with cross-validation fold index assignment per observation.
h2o,xgboost,H2OXGBoostEstimator,response_column,None,vecspecifier,Response variable column.
h2o,xgboost,H2OXGBoostEstimator,ignored_columns,None,string[],Names of columns to ignore for training.
h2o,xgboost,H2OXGBoostEstimator,ignore_const_cols,True,bool,Ignore constant columns.
h2o,xgboost,H2OXGBoostEstimator,offset_column,None,vecspecifier,Offset column. This will be added to the combination of columns before applying the link function.
h2o,xgboost,H2OXGBoostEstimator,weights_column,None,vecspecifier,"Column with observation weights. Giving some observation a weight of zero is equivalent to excluding it from the dataset; giving an observation a relative weight of 2 is equivalent to repeating that row twice. Negative weights are not allowed. Note: Weights are per-row observation weights and do not increase the size of the data frame. This is typically the number of times a row is repeated, but non-integer values are supported as well. During training, rows with higher weights matter more, due to the larger loss function pre-factor. If you set weight = 0 for a row, the returned prediction frame at that row is zero and this is incorrect. To get an accurate prediction, remove all rows with weight == 0."
h2o,xgboost,H2OXGBoostEstimator,stopping_rounds,0,int,Early stopping based on convergence of stopping_metric. Stop if simple moving average of length k of the stopping_metric does not improve for k:=stopping_rounds scoring events (0 to disable)
h2o,xgboost,H2OXGBoostEstimator,stopping_metric,AUTO,"Categorical(['AUTO', 'deviance', 'logloss', 'MSE', 'RMSE', 'MAE', 'RMSLE', 'AUC', 'AUCPR', 'lift_top_group', 'misclassification', 'mean_per_class_error', 'anomaly_score', 'AUUC', 'ATE', 'ATT', 'ATC', 'qini', 'custom', 'custom_increasing'])","Metric to use for early stopping (AUTO: logloss for classification, deviance for regression and anomaly_score for Isolation Forest). Note that custom and custom_increasing can only be used in GBM and DRF with the Python client."
h2o,xgboost,H2OXGBoostEstimator,stopping_tolerance,0.001,float,Relative tolerance for metric-based stopping criterion (stop if relative improvement is not at least this much)
h2o,xgboost,H2OXGBoostEstimator,max_runtime_secs,0.0,float,Maximum allowed runtime in seconds for model training. Use 0 to disable.
h2o,xgboost,H2OXGBoostEstimator,seed,-1,long,Seed for pseudo random number generator (if applicable)
h2o,xgboost,H2OXGBoostEstimator,distribution,AUTO,"Categorical(['AUTO', 'bernoulli', 'quasibinomial', 'ordinal', 'multinomial', 'gaussian', 'poisson', 'gamma', 'tweedie', 'laplace', 'quantile', 'huber', 'custom'])",Distribution function
h2o,xgboost,H2OXGBoostEstimator,tweedie_power,1.5,float,"Tweedie power for Tweedie regression, must be between 1 and 2."
h2o,xgboost,H2OXGBoostEstimator,categorical_encoding,AUTO,"Categorical(['AUTO', 'Enum', 'OneHotInternal', 'OneHotExplicit', 'Binary', 'Eigen', 'LabelEncoder', 'SortByResponse', 'EnumLimited'])",Encoding scheme for categorical features
h2o,xgboost,H2OXGBoostEstimator,quiet_mode,True,bool,Enable quiet mode
h2o,xgboost,H2OXGBoostEstimator,checkpoint,None,key<model>,Model checkpoint to resume training with.
h2o,xgboost,H2OXGBoostEstimator,export_checkpoints_dir,None,string,Automatically export generated models to this directory.
h2o,xgboost,H2OXGBoostEstimator,custom_metric_func,None,string,"Reference to custom evaluation function, format: `language:keyName=funcName`"
h2o,xgboost,H2OXGBoostEstimator,ntrees,50,int,(same as n_estimators) Number of trees.
h2o,xgboost,H2OXGBoostEstimator,max_depth,6,int,Maximum tree depth (0 for unlimited).
h2o,xgboost,H2OXGBoostEstimator,min_rows,1.0,float,(same as min_child_weight) Fewest allowed (weighted) observations in a leaf.
h2o,xgboost,H2OXGBoostEstimator,min_child_weight,1.0,float,(same as min_rows) Fewest allowed (weighted) observations in a leaf.
h2o,xgboost,H2OXGBoostEstimator,learn_rate,0.3,float,(same as eta) Learning rate (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,eta,0.3,float,(same as learn_rate) Learning rate (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,sample_rate,1.0,float,(same as subsample) Row sample rate per tree (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,subsample,1.0,float,(same as sample_rate) Row sample rate per tree (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,col_sample_rate,1.0,float,(same as colsample_bylevel) Column sample rate (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,colsample_bylevel,1.0,float,(same as col_sample_rate) Column sample rate (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,col_sample_rate_per_tree,1.0,float,(same as colsample_bytree) Column sample rate per tree (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,colsample_bytree,1.0,float,(same as col_sample_rate_per_tree) Column sample rate per tree (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,colsample_bynode,1.0,float,Column sample rate per tree node (from 0.0 to 1.0)
h2o,xgboost,H2OXGBoostEstimator,max_abs_leafnode_pred,0.0,float,(same as max_delta_step) Maximum absolute value of a leaf node prediction
h2o,xgboost,H2OXGBoostEstimator,max_delta_step,0.0,float,(same as max_abs_leafnode_pred) Maximum absolute value of a leaf node prediction
h2o,xgboost,H2OXGBoostEstimator,monotone_constraints,None,keyvalue[],A mapping representing monotonic constraints. Use +1 to enforce an increasing constraint and -1 to specify a decreasing constraint.
h2o,xgboost,H2OXGBoostEstimator,interaction_constraints,None,string[][],A set of allowed column interactions.
h2o,xgboost,H2OXGBoostEstimator,score_tree_interval,0,int,Score the model after every so many trees. Disabled if set to 0.
h2o,xgboost,H2OXGBoostEstimator,min_split_improvement,0.0,float,(same as gamma) Minimum relative improvement in squared error reduction for a split to happen
h2o,xgboost,H2OXGBoostEstimator,gamma,0.0,float,(same as min_split_improvement) Minimum relative improvement in squared error reduction for a split to happen
h2o,xgboost,H2OXGBoostEstimator,nthread,-1,int,Number of parallel threads that can be used to run XGBoost. Cannot exceed H2O cluster limits (-nthreads parameter). Defaults to maximum available
h2o,xgboost,H2OXGBoostEstimator,save_matrix_directory,None,string,Directory where to save matrices passed to XGBoost library. Useful for debugging.
h2o,xgboost,H2OXGBoostEstimator,build_tree_one_node,False,bool,Run on one node only; no network overhead but fewer cpus used. Suitable for small datasets.
h2o,xgboost,H2OXGBoostEstimator,parallelize_cross_validation,True,bool,Allow parallel training of cross-validation models
h2o,xgboost,H2OXGBoostEstimator,calibrate_model,False,bool,Use Platt Scaling (default) or Isotonic Regression to calculate calibrated class probabilities. Calibration can provide more accurate estimates of class probabilities.
h2o,xgboost,H2OXGBoostEstimator,calibration_frame,None,key<frame>,Data for model calibration
h2o,xgboost,H2OXGBoostEstimator,calibration_method,AUTO,"Categorical(['AUTO', 'PlattScaling', 'IsotonicRegression'])",Calibration method to use
h2o,xgboost,H2OXGBoostEstimator,max_bins,256,int,For tree_method=hist only: maximum number of bins
h2o,xgboost,H2OXGBoostEstimator,max_leaves,0,int,For tree_method=hist only: maximum number of leaves
h2o,xgboost,H2OXGBoostEstimator,sample_type,uniform,"Categorical(['uniform', 'weighted'])",For booster=dart only: sample_type
h2o,xgboost,H2OXGBoostEstimator,normalize_type,tree,"Categorical(['tree', 'forest'])",For booster=dart only: normalize_type
h2o,xgboost,H2OXGBoostEstimator,rate_drop,0.0,float,For booster=dart only: rate_drop (0..1)
h2o,xgboost,H2OXGBoostEstimator,one_drop,False,bool,For booster=dart only: one_drop
h2o,xgboost,H2OXGBoostEstimator,skip_drop,0.0,float,For booster=dart only: skip_drop (0..1)
h2o,xgboost,H2OXGBoostEstimator,tree_method,auto,"Categorical(['auto', 'exact', 'approx', 'hist'])",Tree method
h2o,xgboost,H2OXGBoostEstimator,grow_policy,depthwise,"Categorical(['depthwise', 'lossguide'])","Grow policy - depthwise is standard GBM, lossguide is LightGBM"
h2o,xgboost,H2OXGBoostEstimator,booster,gbtree,"Categorical(['gbtree', 'gblinear', 'dart'])",Booster type
h2o,xgboost,H2OXGBoostEstimator,reg_lambda,1.0,float,L2 regularization
h2o,xgboost,H2OXGBoostEstimator,reg_alpha,0.0,float,L1 regularization
h2o,xgboost,H2OXGBoostEstimator,dmatrix_type,auto,"Categorical(['auto', 'dense', 'sparse'])","Type of DMatrix. For sparse, NAs and 0 are treated equally."
h2o,xgboost,H2OXGBoostEstimator,backend,auto,"Categorical(['auto', 'gpu', 'cpu'])","Backend. By default (auto), a GPU is used if available."
h2o,xgboost,H2OXGBoostEstimator,gpu_id,None,int,Which GPU(s) to use.
h2o,xgboost,H2OXGBoostEstimator,gainslift_bins,-1,int,Gains/Lift table number of bins. 0 means disabled.. Default value -1 means automatic binning.
h2o,xgboost,H2OXGBoostEstimator,auc_type,AUTO,"Categorical(['AUTO', 'NONE', 'MACRO_OVR', 'WEIGHTED_OVR', 'MACRO_OVO', 'WEIGHTED_OVO'])",Set default multinomial AUC type.
h2o,xgboost,H2OXGBoostEstimator,scale_pos_weight,1.0,float,Controls the effect of observations with positive labels in relation to the observations with negative labels on gradient calculation. Useful for imbalanced problems.
h2o,xgboost,H2OXGBoostEstimator,eval_metric,None,string,Specification of evaluation metric that will be passed to the native XGBoost backend.
h2o,xgboost,H2OXGBoostEstimator,score_eval_metric_only,False,bool,"If enabled, score only the evaluation metric. This can make model training faster if scoring is frequent (eg. each iteration)."
